Date,High,Low,Open,Close,Volume,Adj Close
2020-07-30,441.0,428.5,436.5,434.0,69293949.0,427.7716979980469
2020-07-31,432.0,425.5,426.0,425.5,49897674.0,419.3936767578125
2020-08-03,424.0,415.0,420.5,416.0,76429571.0,410.02996826171875
2020-08-04,425.5,418.5,421.5,425.5,41223445.0,419.3936767578125
2020-08-05,433.5,426.0,430.5,429.0,47223834.0,422.84344482421875
2020-08-06,438.0,431.0,437.5,435.0,41029627.0,428.75732421875
2020-08-07,434.0,428.0,433.5,433.0,36589460.0,426.7860412597656
2020-08-10,437.5,427.5,427.5,435.5,36067500.0,429.2501525878906
2020-08-11,435.0,429.0,432.0,429.0,34545313.0,422.84344482421875
2020-08-12,423.5,419.0,422.0,419.0,52143474.0,412.9869384765625
2020-08-13,429.0,424.5,428.0,429.0,44352335.0,422.84344482421875
2020-08-14,428.0,423.0,424.0,427.0,23419955.0,420.87213134765625
2020-08-17,435.0,425.5,427.0,435.0,34137731.0,428.75732421875
2020-08-18,440.5,432.0,440.0,433.0,41643160.0,426.7860412597656
2020-08-19,436.5,427.5,436.0,427.5,31486800.0,421.3649597167969
2020-08-20,427.5,401.0,427.0,415.0,75097235.0,409.04437255859375
2020-08-21,427.0,420.0,421.5,424.5,41609467.0,418.40802001953125
2020-08-24,434.5,425.0,427.5,428.0,48375406.0,421.8577880859375
2020-08-25,436.0,430.5,433.5,434.5,35977899.0,428.2645263671875
2020-08-26,442.0,435.0,435.5,442.0,39243340.0,435.6568603515625
2020-08-27,453.5,444.0,448.0,444.0,53072712.0,437.628173828125
2020-08-28,440.5,431.0,440.0,435.0,56842210.0,428.75732421875
2020-08-31,439.5,426.5,437.0,426.5,81480538.0,420.3793029785156
2020-09-01,435.0,428.0,430.0,435.0,37429577.0,428.75732421875
2020-09-02,441.0,430.5,441.0,433.0,34871407.0,426.7860412597656
2020-09-03,439.5,433.5,439.5,436.0,34951617.0,429.7430114746094
2020-09-04,432.5,427.0,427.0,429.0,46119911.0,422.84344482421875
2020-09-07,432.5,425.0,428.0,426.0,32019312.0,419.8865051269531
2020-09-08,433.0,427.5,428.0,431.0,23714670.0,424.8147277832031
2020-09-09,428.0,423.0,425.0,427.0,40551362.0,420.87213134765625
2020-09-10,435.0,430.5,432.5,435.0,35098921.0,428.75732421875
2020-09-11,436.5,432.5,435.5,436.5,34298469.0,430.2358093261719
2020-09-14,442.0,435.5,436.0,441.0,39085833.0,434.6712341308594
2020-09-15,447.0,439.5,440.5,445.0,39061449.0,438.61383056640625
2020-09-16,462.0,455.5,460.0,458.0,64261238.0,451.42724609375
2020-09-17,455.0,446.5,453.0,448.5,42058506.0,444.4898681640625
2020-09-18,449.5,443.0,447.0,444.0,52454922.0,440.03009033203125
2020-09-21,450.0,440.0,443.5,440.0,39463920.0,436.06585693359375
2020-09-22,441.0,436.0,440.0,437.0,36130639.0,433.0926818847656
2020-09-23,438.5,432.0,436.0,433.5,45710963.0,429.6239929199219
2020-09-24,429.0,423.0,425.5,423.0,79806381.0,419.2178649902344
2020-09-25,428.0,421.0,427.0,424.0,38775269.0,420.20892333984375
2020-09-28,431.5,424.5,427.0,431.5,34156973.0,427.6418762207031
2020-09-29,435.0,428.0,432.5,431.0,32230502.0,427.1463317871094
2020-09-30,435.0,430.5,430.5,433.0,27334204.0,429.1284484863281
2020-10-05,438.0,431.5,438.0,432.5,32945832.0,428.6329040527344
2020-10-06,442.0,437.5,441.5,439.5,35775395.0,435.5703430175781
2020-10-07,445.0,435.0,435.0,443.0,42926239.0,439.0390319824219
2020-10-08,454.0,448.5,450.0,453.0,60853811.0,448.94964599609375
2020-10-12,462.0,457.5,458.0,460.0,64719223.0,455.88702392578125
2020-10-13,465.0,456.5,465.0,462.0,45750738.0,457.869140625
2020-10-14,461.0,457.0,460.5,459.0,40809241.0,454.89599609375
2020-10-15,456.5,450.0,456.0,453.0,47775028.0,448.94964599609375
2020-10-16,456.0,448.5,451.0,449.0,46876801.0,444.9853820800781
2020-10-19,457.5,451.0,453.0,457.5,34470906.0,453.4093933105469
2020-10-20,457.0,451.0,455.5,451.0,25205638.0,446.9674987792969
2020-10-21,456.0,451.0,453.5,453.0,28058921.0,448.94964599609375
2020-10-22,455.0,449.5,450.0,455.0,23438547.0,450.9317321777344
2020-10-23,458.0,451.5,458.0,452.0,18777385.0,447.95855712890625
2020-10-26,455.0,450.0,455.0,450.0,15059581.0,445.9764709472656
2020-10-27,448.5,445.5,447.5,447.0,20117660.0,443.0032958984375
2020-10-28,447.0,443.0,445.0,444.0,24710230.0,440.03009033203125
2020-10-29,439.5,435.5,436.5,437.0,41285612.0,433.0926818847656
2020-10-30,437.0,432.0,437.0,432.0,47668895.0,428.13739013671875
2020-11-02,435.5,428.0,433.0,435.5,33477443.0,431.6060791015625
2020-11-03,443.0,438.0,439.5,441.0,30328495.0,437.0569152832031
2020-11-04,451.5,443.0,444.5,450.0,37512790.0,445.9764709472656
2020-11-05,451.5,445.5,451.5,451.0,34886108.0,446.9674987792969
2020-11-06,455.5,450.0,455.0,452.5,30154140.0,448.4541015625
2020-11-09,460.0,454.0,458.0,458.5,39245881.0,454.40045166015625
2020-11-10,454.5,448.5,452.0,451.0,34820499.0,446.9674987792969
2020-11-11,457.0,448.5,448.5,457.0,36765561.0,452.9138488769531
2020-11-12,463.5,457.5,463.0,458.0,40100880.0,453.9049072265625
2020-11-13,462.0,456.5,459.0,462.0,31037438.0,457.869140625
2020-11-16,484.5,469.0,470.0,484.0,81994937.0,479.6724548339844
2020-11-17,506.0,485.5,502.0,485.5,72413868.0,481.1590270996094
2020-11-18,497.0,486.5,490.0,497.0,50387727.0,492.55621337890625
2020-11-19,499.0,490.0,499.0,490.0,44220053.0,485.6188049316406
2020-11-20,490.0,486.0,486.0,488.0,32281453.0,483.63665771484375
2020-11-23,498.5,492.0,494.5,496.5,38084006.0,492.0606689453125
2020-11-24,500.0,491.5,499.5,492.0,35479226.0,487.6009216308594
2020-11-25,495.5,487.0,495.0,487.0,41419632.0,482.6456298828125
2020-11-26,493.5,488.0,489.0,489.0,28893033.0,484.62774658203125
2020-11-27,492.0,486.5,487.5,489.0,32960189.0,484.62774658203125
2020-11-30,493.5,480.5,493.0,480.5,119895176.0,476.2037658691406
2020-12-01,490.0,483.5,489.5,490.0,37018651.0,485.6188049316406
2020-12-02,500.0,493.5,499.5,499.0,50621339.0,494.538330078125
2020-12-03,499.5,495.0,499.5,497.0,35651379.0,492.55621337890625
2020-12-04,505.0,497.5,498.5,503.0,51172005.0,498.5025634765625
2020-12-07,515.0,506.0,512.0,514.0,44271244.0,509.4042053222656
2020-12-08,525.0,509.0,514.0,524.0,40771761.0,519.3148193359375
2020-12-09,524.0,520.0,521.0,520.0,43314115.0,515.3505859375
2020-12-10,515.0,510.0,511.0,512.0,42556926.0,507.4220886230469
2020-12-11,517.0,505.0,517.0,516.0,45660960.0,511.3863220214844
2020-12-14,513.0,508.0,512.0,508.0,30260485.0,503.4578552246094
2020-12-15,510.0,504.0,507.0,504.0,39852366.0,499.4936218261719
2020-12-16,515.0,507.0,509.0,512.0,52012348.0,507.4220886230469
2020-12-17,515.0,508.0,515.0,508.0,38215179.0,505.92822265625
2020-12-18,512.0,507.0,508.0,510.0,39924864.0,507.9200439453125
2020-12-21,517.0,508.0,512.0,516.0,34813281.0,513.8955688476562
2020-12-22,516.0,509.0,512.0,509.0,22454277.0,506.92413330078125
2020-12-23,511.0,506.0,508.0,509.0,18086715.0,506.92413330078125
2020-12-24,512.0,508.0,511.0,510.0,14950143.0,507.9200439453125
2020-12-25,515.0,510.0,514.0,511.0,12327895.0,508.9159851074219
2020-12-28,515.0,509.0,512.0,515.0,19087382.0,512.899658203125
2020-12-29,517.0,513.0,515.0,515.0,19907528.0,512.899658203125
2020-12-30,525.0,514.0,516.0,525.0,46292401.0,522.85888671875
2020-12-31,530.0,524.0,526.0,530.0,29970398.0,527.8385009765625
